Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T22:30:00.000000+0000,139.0,516.0,32.77,41.9,75.05,55.48,57.7,1.56,33.83,0.45,,,,2.49,0.09,,79.51,,311.7,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T22:45:00.000000+0000,139.0,500.25,33.48,39.49,72.99,53.05,56.99,1.59,34.95,0.55,,,,2.4,,,79.24,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T23:00:00.000000+0000,129.53,449.0,31.81,38.58,70.45,50.84,56.49,1.58,34.56,0.4,,,,2.28,,,79.06,,311.75,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T23:15:00.000000+0000,129.0,449.0,29.9,37.72,67.75,48.05,56.5,1.59,34.68,0.6,,,,2.32,0.12,,78.66,,311.75,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T23:30:00.000000+0000,129.0,449.0,28.49,35.25,63.85,45.23,55.99,1.6,34.92,0.4,,,,2.4,0.08,,78.15,,311.8,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T23:45:00.000000+0000,129.0,449.0,28.08,33.51,61.78,38.09,55.63,1.58,34.61,,,,,2.4,,,77.46,,312.06,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T00:00:00.000000+0000,109.17,386.68,27.01,32.95,59.93,39.63,57.0,1.58,35.15,,,,,2.28,,,77.28,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T00:15:00.000000+0000,108.0,397.0,25.59,33.75,59.27,40.16,56.97,1.61,35.29,,,,,2.2,,,78.06,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T00:30:00.000000+0000,108.0,397.0,24.75,34.32,59.09,38.49,57.68,1.64,35.29,,,,,2.2,0.12,,78.23,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T00:45:00.000000+0000,108.0,397.0,24.39,35.12,59.42,40.61,58.31,1.6,35.3,,,,,2.2,0.2,,77.8,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T01:00:00.000000+0000,105.17,337.0,24.26,35.92,60.12,41.46,59.17,1.56,35.26,0.58,,,,2.2,0.08,,77.55,,311.95,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T01:15:00.000000+0000,105.0,337.0,25.05,36.42,61.42,43.37,59.65,1.54,35.13,0.42,,,,2.08,,,77.41,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T01:30:00.000000+0000,105.0,337.0,23.76,38.01,61.67,43.12,60.12,1.53,34.91,,,,,2.12,,,78.11,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T01:45:00.000000+0000,105.0,337.0,24.77,37.85,62.76,44.16,60.47,1.5,34.44,,,,,2.2,,,78.46,,312.06,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T02:00:00.000000+0000,105.95,327.35,25.38,34.67,60.33,42.15,58.86,1.42,33.92,,,,,2.32,,,78.76,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T02:15:00.000000+0000,106.0,334.0,27.62,31.18,58.97,40.99,57.44,1.38,34.72,0.58,,,,2.17,,,79.58,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T02:30:00.000000+0000,106.0,334.0,28.17,29.89,58.14,40.33,56.85,1.39,34.87,1.0,,,,2.0,,,79.99,,312.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T02:45:00.000000+0000,106.0,334.0,28.09,28.49,56.68,38.08,56.37,1.39,35.22,1.0,,,,2.0,,,79.54,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T03:00:00.000000+0000,95.11,357.0,26.9,27.88,54.85,36.74,56.45,1.38,34.83,1.12,,,,2.0,,,79.99,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T03:15:00.000000+0000,100.0,357.0,27.26,27.94,55.08,38.65,56.57,1.38,35.0,0.51,,,,2.0,0.12,,80.59,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T03:30:00.000000+0000,100.0,357.0,27.2,27.99,55.26,36.1,55.94,1.38,35.05,0.58,,,,1.88,0.08,,80.07,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T03:45:00.000000+0000,100.0,357.0,26.88,27.6,54.46,36.35,56.22,1.39,35.01,0.39,,,,1.8,,,79.76,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T04:00:00.000000+0000,96.58,365.84,25.26,28.62,53.82,34.25,56.67,1.4,35.63,0.58,,,,1.8,,,80.76,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T04:15:00.000000+0000,102.0,375.0,24.0,29.08,53.08,35.59,57.14,1.44,35.34,1.0,,,,1.8,,,81.49,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T04:30:00.000000+0000,102.0,375.0,24.22,28.85,53.08,37.85,57.26,1.44,35.1,1.0,,,,1.8,,,81.31,,311.89,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T04:45:00.000000+0000,102.0,375.0,24.12,30.0,54.01,37.34,57.86,1.42,35.43,0.37,,,,1.93,,,81.65,,312.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T05:00:00.000000+0000,104.74,422.68,24.12,32.2,56.16,38.42,58.12,1.39,35.77,,,,,2.0,,,82.18,,311.74,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T05:15:00.000000+0000,111.0,435.0,24.47,33.19,57.62,40.83,59.17,1.38,35.13,,,,,2.0,,,82.4,,311.79,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T05:30:00.000000+0000,111.0,435.0,25.28,34.59,59.78,42.41,58.84,1.36,34.61,0.58,,,,1.88,,,83.03,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T05:45:00.000000+0000,105.21,435.0,26.61,32.24,59.13,41.43,57.77,1.3,33.67,0.42,,,,1.92,,,83.54,,311.79,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T06:00:00.000000+0000,92.68,320.0,27.93,29.03,57.06,39.6,57.5,1.23,34.88,,,,,2.0,0.12,,83.51,,311.89,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T06:15:00.000000+0000,97.0,334.0,28.8,27.85,56.69,39.19,56.42,1.23,34.65,,,,,1.88,0.08,,83.38,,311.95,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T06:30:00.000000+0000,97.0,334.0,29.21,27.51,56.69,39.48,56.09,1.24,34.47,0.58,,,,1.92,0.12,,83.86,,311.95,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T06:45:00.000000+0000,91.95,334.0,28.34,28.01,56.32,38.01,55.2,1.23,34.52,1.0,,,,1.87,0.2,,84.03,,311.79,0.0,0.0,0.32,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T07:00:00.000000+0000,79.95,286.26,28.14,28.87,56.92,37.71,56.13,1.22,34.75,1.0,,,,1.8,0.08,,78.72,,283.42,0.0,0.0,4.32,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T07:15:00.000000+0000,79.0,291.0,28.02,30.13,58.12,38.42,55.5,1.22,34.52,1.0,,,,1.92,,,75.22,,223.63,0.0,0.0,12.79,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T07:30:00.000000+0000,79.0,291.0,28.62,29.71,58.38,40.9,55.41,1.23,34.76,0.42,,,,2.0,,,74.46,,223.21,0.0,0.0,24.05,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T07:45:00.000000+0000,79.0,291.0,28.99,30.05,58.88,42.86,56.46,1.26,34.79,,,,,1.88,,,72.88,1.06,212.06,0.0,0.0,36.78,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T08:00:00.000000+0000,77.8,288.16,27.6,32.2,59.68,43.22,57.03,1.27,35.11,0.6,,,,1.8,,,71.77,0.95,204.0,0.0,0.0,60.55,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T08:15:00.000000+0000,82.0,293.0,26.96,34.25,61.03,45.41,56.49,1.29,34.89,1.0,,,,1.92,,,71.16,0.16,203.63,0.0,0.0,79.68,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T08:30:00.000000+0000,82.0,293.0,26.92,36.5,63.27,48.39,57.87,1.3,34.62,1.0,,,,2.0,,,71.11,,203.6,0.0,0.0,77.15,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T08:45:00.000000+0000,82.0,293.0,26.86,38.38,65.13,48.32,58.46,1.31,34.91,1.0,,,,2.12,,,69.04,,203.17,0.0,0.0,92.39,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T09:00:00.000000+0000,93.29,366.0,53.71,40.51,80.38,50.44,58.81,1.29,32.64,1.11,,,,1.67,0.64,,66.89,,203.75,0.0,0.0,113.0,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T09:15:00.000000+0000,94.0,366.0,21.67,43.25,61.27,46.75,58.93,1.27,35.03,0.51,,,,0.51,0.63,,65.27,0.05,203.76,0.0,0.0,120.57,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T09:30:00.000000+0000,94.0,366.0,27.45,44.26,71.73,51.59,58.86,1.26,35.31,,,,,1.08,0.08,,62.82,,169.45,0.0,0.0,144.05,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T09:45:00.000000+0000,94.0,366.0,26.68,44.09,70.77,50.2,58.39,1.25,35.45,0.6,,,,1.92,,,62.65,0.45,159.1,0.0,0.0,136.35,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T10:00:00.000000+0000,4.95,,27.13,44.13,71.26,50.63,59.03,1.25,36.22,1.0,,,,1.88,,,63.11,0.42,155.42,0.0,0.0,116.0,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T10:15:00.000000+0000,,,26.37,44.06,70.44,52.71,59.47,1.26,36.15,1.0,,,,1.92,,,62.73,0.16,169.21,0.0,0.0,130.21,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T10:30:00.000000+0000,,,25.57,43.91,69.51,51.14,59.72,1.26,36.23,0.43,,,,2.0,,,61.69,0.19,217.29,0.0,0.0,145.05,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T10:45:00.000000+0000,,,25.96,42.78,68.82,50.2,60.27,1.26,36.38,,,,,2.0,,,59.94,,257.5,0.0,0.0,169.11,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T11:00:00.000000+0000,88.0,298.0,25.11,41.05,66.37,45.75,60.21,1.21,35.93,0.6,,,,2.0,,,58.77,1.05,195.1,0.0,0.0,263.5,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T11:15:00.000000+0000,88.0,298.0,26.22,35.88,62.51,42.46,58.37,1.14,36.08,1.0,,,,2.0,,,57.54,0.05,193.6,0.0,0.0,291.0,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T11:30:00.000000+0000,88.0,298.0,27.05,32.63,59.82,40.58,57.23,1.1,37.84,1.0,,,,1.88,,,55.7,1.0,47.85,0.0,0.0,376.35,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T11:45:00.000000+0000,88.0,298.0,26.54,30.92,57.54,40.89,56.66,1.1,39.32,0.39,,,,1.8,,,53.38,0.5,55.83,0.0,0.0,378.5,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T12:00:00.000000+0000,84.0,299.0,25.67,30.51,56.2,38.25,56.21,1.1,39.62,0.6,,,,1.8,,,50.45,0.4,273.1,0.0,0.0,394.5,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T12:15:00.000000+0000,84.0,299.0,24.52,30.04,54.62,37.01,55.97,1.12,39.76,1.0,,,,1.68,,,49.28,1.55,264.1,0.0,0.0,401.7,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T12:30:00.000000+0000,84.0,299.0,24.04,28.98,53.12,34.89,56.18,1.13,39.42,0.4,,,,1.6,,,48.76,1.35,318.4,0.0,0.0,386.9,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T12:45:00.000000+0000,84.0,299.0,23.16,27.29,50.53,30.71,57.14,1.11,41.34,,,,,1.6,,,47.27,2.0,298.22,0.0,0.0,392.72,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T13:00:00.000000+0000,64.0,216.0,22.19,26.43,48.58,37.15,57.12,1.07,48.37,0.58,,,,1.6,,,45.66,1.95,279.26,0.0,0.0,378.84,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T13:15:00.000000+0000,64.0,216.0,22.78,26.94,49.71,33.22,56.7,1.04,52.88,1.0,,,,1.6,,,44.7,1.35,296.45,0.0,0.0,373.85,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T13:30:00.000000+0000,64.0,216.0,23.19,27.56,50.74,33.72,56.11,1.02,49.93,0.4,,,,1.48,,,44.22,1.05,210.65,0.0,0.0,371.45,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T13:45:00.000000+0000,60.85,216.0,23.96,26.92,50.86,34.89,56.48,1.0,47.54,,,,,1.4,,,42.91,1.58,310.74,0.0,0.0,353.95,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T14:00:00.000000+0000,57.84,183.0,23.48,26.82,50.28,33.99,56.82,0.96,54.42,,,,,1.4,,,43.49,1.9,241.6,0.0,0.0,338.45,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T14:15:00.000000+0000,61.0,183.0,23.63,26.43,50.14,32.68,56.47,0.95,50.05,,,,,1.28,,,43.03,2.0,302.2,0.0,0.0,303.25,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T14:30:00.000000+0000,61.0,183.0,23.29,25.86,49.21,30.59,56.76,0.94,45.4,,,,,1.2,0.12,,42.08,1.35,268.35,0.0,0.0,224.65,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T14:45:00.000000+0000,61.0,183.0,22.53,24.61,47.24,28.85,57.34,0.86,78.47,0.61,,,,1.32,0.08,,41.38,1.94,290.56,0.0,0.0,91.78,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T15:00:00.000000+0000,42.63,135.0,22.27,24.43,46.7,29.62,56.87,0.8,53.46,1.0,,,,1.4,,,41.92,1.2,257.8,0.0,0.0,76.35,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T15:15:00.000000+0000,44.0,135.0,22.67,23.93,46.65,30.31,56.34,0.8,37.59,0.4,,,,1.28,,,42.43,1.1,330.3,0.0,0.0,68.55,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T15:30:00.000000+0000,44.0,135.0,23.14,22.96,46.16,29.15,56.28,0.8,34.78,0.58,,,,1.2,,,42.85,1.63,276.11,0.0,0.0,60.74,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T15:45:00.000000+0000,44.0,135.0,23.64,22.03,45.73,28.81,56.11,0.8,34.0,1.0,,,,1.2,0.12,,44.12,0.72,331.0,0.0,0.0,54.39,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T16:00:00.000000+0000,45.89,121.0,24.16,22.38,46.51,29.93,55.92,0.8,33.1,0.4,,,,1.2,0.08,,46.14,0.45,324.0,0.0,0.0,48.25,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T16:15:00.000000+0000,46.0,121.0,24.13,23.01,47.12,29.66,55.98,0.8,32.41,,,,,1.2,0.12,,48.23,0.25,294.3,0.0,0.0,40.9,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T16:30:00.000000+0000,46.0,121.0,24.35,22.88,47.22,29.48,56.11,0.81,31.78,0.6,,,,1.2,0.08,,52.86,,294.0,0.0,0.0,31.15,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T16:45:00.000000+0000,43.75,121.0,24.24,23.49,47.75,29.88,56.26,0.83,31.46,1.0,,,,1.2,,,57.57,,294.37,0.0,0.0,19.53,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T17:00:00.000000+0000,45.53,166.0,24.09,23.19,47.24,30.23,56.95,0.87,30.67,0.4,,,,1.2,0.12,,61.66,,294.0,0.0,0.0,9.55,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T17:15:00.000000+0000,48.0,166.0,23.52,24.14,47.56,30.38,57.57,0.92,30.07,0.6,,,,1.32,0.2,,64.47,,294.2,0.0,0.0,2.6,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T17:30:00.000000+0000,48.0,166.0,22.36,26.19,48.36,30.41,57.54,0.94,29.61,1.0,,,,1.28,0.08,,66.72,,294.1,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T17:45:00.000000+0000,48.0,166.0,22.21,28.17,50.33,32.49,58.84,0.94,29.88,1.0,,,,1.32,,,68.87,,294.33,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T18:00:00.000000+0000,45.53,190.0,21.96,29.07,50.89,34.03,59.11,0.94,29.44,1.0,,,,1.28,,,69.49,,293.9,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T18:15:00.000000+0000,48.0,190.0,23.22,30.4,53.54,38.55,59.46,0.97,29.1,1.0,,,,1.32,0.12,,70.18,,294.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T18:30:00.000000+0000,48.0,190.0,23.74,32.71,56.27,38.79,59.37,1.0,28.0,1.0,,,,1.4,0.08,,70.43,,294.2,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T18:45:00.000000+0000,48.0,190.0,25.08,32.59,57.78,40.09,59.04,0.97,27.61,1.0,,,,1.53,,,71.32,,294.37,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T19:00:00.000000+0000,62.0,216.0,26.33,31.34,57.74,39.28,57.23,0.93,28.29,1.0,,,,1.37,,,71.9,,294.26,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T19:15:00.000000+0000,62.0,216.0,27.07,30.7,57.79,39.9,56.94,0.96,28.71,1.0,,,,1.44,,,72.03,,294.3,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T19:30:00.000000+0000,62.0,216.0,26.74,30.59,57.28,38.97,57.1,1.01,28.77,0.4,,,,1.6,,,72.25,,294.2,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T19:45:00.000000+0000,62.0,216.0,26.35,30.93,57.28,38.33,56.66,1.04,28.66,,,,,1.72,,,72.13,,294.16,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T20:00:00.000000+0000,68.0,275.84,26.32,30.98,57.3,38.78,55.89,1.06,28.78,0.6,,,,1.8,,,72.15,,294.1,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T20:15:00.000000+0000,68.0,280.0,25.68,30.88,56.59,39.01,56.17,1.08,28.62,0.4,,,,1.8,,,73.02,,294.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T20:30:00.000000+0000,68.0,280.0,25.81,31.23,56.99,38.88,55.78,1.19,28.46,,,,,1.92,,,74.95,,294.25,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T20:45:00.000000+0000,68.0,280.0,26.06,33.55,59.41,41.72,56.58,1.23,28.1,0.61,,,,2.0,,,76.07,,294.28,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T21:00:00.000000+0000,86.0,369.0,25.72,35.38,61.02,44.14,57.28,1.26,28.3,1.0,,,,2.12,,,76.59,,294.25,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T21:15:00.000000+0000,87.0,369.0,25.03,36.67,61.65,44.37,57.9,1.28,28.07,1.0,,,,2.2,,,78.33,,294.3,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T21:30:00.000000+0000,87.0,369.0,24.71,38.29,62.88,44.79,58.22,1.3,28.03,0.4,,,,2.32,0.12,,79.32,,294.3,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T21:45:00.000000+0000,82.7,369.0,25.18,39.95,65.0,47.51,59.46,1.33,27.81,0.63,,,,2.4,0.07,,79.84,,294.37,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T22:00:00.000000+0000,85.0,314.0,25.96,42.5,68.31,50.04,59.68,1.37,27.61,0.42,,,,2.4,,,80.7,,294.21,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T22:15:00.000000+0000,85.0,314.0,29.05,44.33,73.28,54.3,59.37,1.44,27.43,0.6,,,,2.52,,,82.04,,294.25,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T22:30:00.000000+0000,85.0,314.0,33.09,42.34,75.7,56.73,59.56,1.52,26.48,0.4,,,,2.72,,,82.69,,294.15,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T22:45:00.000000+0000,80.8,314.0,40.0,39.08,79.26,59.64,57.61,1.54,27.31,0.58,,,,2.8,,,82.02,,294.16,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T23:00:00.000000+0000,128.0,491.0,39.74,37.5,69.61,56.86,57.25,1.57,26.83,1.14,,,,1.64,0.87,,81.71,,293.83,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T23:15:00.000000+0000,128.0,491.0,47.68,37.96,85.26,73.23,56.8,1.63,27.35,3.48,,,,1.2,0.6,,83.39,,294.2,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T23:30:00.000000+0000,128.0,491.0,49.48,42.59,91.88,73.28,57.18,1.69,27.39,2.25,,,,2.3,0.09,,85.54,,294.3,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-27T23:45:00.000000+0000,128.0,491.0,51.1,44.04,95.03,76.2,57.43,1.74,27.42,0.55,,,,3.31,,,86.7,,294.2,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T00:00:00.000000+0000,6.74,,53.55,46.15,99.58,85.05,58.03,1.77,27.53,1.0,,,,3.52,,,87.22,,294.11,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T00:15:00.000000+0000,,,55.19,48.42,103.51,86.94,57.56,1.83,27.37,1.0,,,,3.6,,,87.35,,294.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T00:30:00.000000+0000,,,59.13,48.68,107.88,90.37,58.66,1.88,27.21,1.0,,,,3.6,,,87.84,,294.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T00:45:00.000000+0000,0.05,,60.91,48.76,109.59,90.56,59.28,1.89,27.32,1.0,,,,3.6,,,87.93,,294.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T01:00:00.000000+0000,114.63,402.79,62.27,46.24,108.93,88.91,59.52,1.84,26.26,1.0,,,,3.6,,,88.22,,294.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T01:15:00.000000+0000,128.0,414.0,68.21,41.44,109.86,90.61,57.4,1.81,27.03,1.0,,,,3.6,,,87.71,,294.11,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T01:30:00.000000+0000,128.0,414.0,70.54,38.94,109.63,90.78,57.11,1.81,27.34,1.0,,,,3.48,,,86.95,,294.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T01:45:00.000000+0000,128.0,414.0,70.33,37.65,107.99,85.09,56.65,1.82,27.47,0.39,,,,3.52,,,87.02,,294.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T02:00:00.000000+0000,117.74,437.84,68.18,37.34,105.5,81.3,56.63,1.8,27.24,0.58,,,,3.48,,,87.05,,294.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T02:15:00.000000+0000,124.0,451.0,67.04,37.33,104.43,82.51,56.58,1.8,27.26,0.42,,,,3.4,,,87.76,,294.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T02:30:00.000000+0000,124.0,451.0,65.5,35.93,101.55,81.59,56.07,1.8,27.64,,,,,3.4,,,86.89,,294.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T02:45:00.000000+0000,124.0,451.0,64.0,34.62,98.64,79.56,55.82,1.78,27.45,0.61,,,,3.28,,,87.85,,294.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-28T03:00:00.000000+0000,107.89,387.0,60.36,34.82,95.18,75.1,56.13,1.78,27.6,0.42,,,,3.2,,,88.66,,294.05,0.0,0.0,,,
